"Year","Lon","Lat","County"
2022,-3.3845,50.86941,"Devon"
2022,-0.59628,52.66733,"Rutland"
2022,-2.53743,54.18368,"Lancashire"
2022,-1.65592,52.68202,"Staffordshire"
2022,-0.37239,51.80059,"Hertfordshire"
2022,-1.61911,53.26282,"Derbyshire"
2022,-3.55558,53.26374,"Conwy"
2022,-2.01225,53.62556,"Calderdale"
2022,0.27196,52.46256,"Cambridgeshire"
2022,-2.23752,51.45554,"Wiltshire"
2022,-2.41281,54.04451,"North Yorkshire"
2022,-2.07731,53.77588,"Calderdale"
2022,-2.10887,55.55015,"Northumberland"
2022,-1.70241,54.11766,"North Yorkshire"
2022,-1.37036,53.87251,"Leeds"
2022,-1.4531,54.32465,"North Yorkshire"
2022,-1.88376,51.32918,"Wiltshire"
2022,-1.60739,53.43742,"Sheffield"
2022,0.25241,52.25596,"Cambridgeshire"
2022,-1.48232,54.36065,"North Yorkshire"
2022,-2.76203,54.69974,"Cumbria"
2022,-2.64069,52.23021,"Herefordshire, County of"
2022,-2.50977,52.51761,"Shropshire"
2022,-0.72052,52.54222,"Rutland"
2022,-1.05636,53.15906,"Nottinghamshire"
2022,-0.22274,51.43598,"Greater London"
2022,-2.16596,52.65881,"Staffordshire"
2022,-1.92112,54.0924,"North Yorkshire"
2022,-0.92213,53.90639,"East Riding of Yorkshire"
2022,-1.66001,52.10562,"Warwickshire"
2022,-0.851,53.09164,"Nottinghamshire"
2022,-2.06508,51.44047,"Wiltshire"
2022,-2.21222,50.81798,"Dorset"
2022,-2.01837,52.52554,"Sandwell"
2022,-1.36463,54.2478,"North Yorkshire"
2022,-2.6873,53.02396,"Cheshire West and Chester"
2022,0.26386,51.68187,"Essex"
2022,-1.66246,52.57416,"Warwickshire"
2022,-1.01629,53.34801,"Nottinghamshire"
2022,-2.76404,54.94159,"Cumbria"
2022,-2.2636,54.58146,"County Durham"
2022,-1.33169,52.24175,"Warwickshire"
2022,-0.94755,53.45017,"Nottinghamshire"
2022,0.14541,53.09332,"Lincolnshire"
2022,-0.15835,53.38104,"Lincolnshire"
2022,-0.59978,53.67379,"North Lincolnshire"
2022,0.1163,52.15791,"Cambridgeshire"
2022,-3.7021,55.23483,"Dumfries and Galloway"
2022,-0.82205,51.09264,"Hampshire"
2022,-2.34386,54.32285,"Cumbria"
2022,-1.43488,53.43488,"Sheffield"
2022,-0.60413,52.62153,"Rutland"
2022,-2.6474,57.09898,"Aberdeenshire"
2022,0.05336,53.27199,"Lincolnshire"
2022,-2.20968,55.14897,"Northumberland"
2022,-1.14798,54.41602,"North Yorkshire"
2022,0.39792,52.36256,"Cambridgeshire"
2022,-1.46244,53.15254,"Derbyshire"
2022,-1.70044,54.85122,"County Durham"
2022,0.29248,52.3253,"Cambridgeshire"
2022,0.60857,52.8614,"Norfolk"
2022,-2.09442,54.32485,"North Yorkshire"
2022,-2.29318,52.0656,"Worcestershire"
2022,1.26616,51.1237,"Kent"
2022,-1.85482,55.07725,"Northumberland"
2022,-2.26477,54.21089,"North Yorkshire"
2022,-1.18931,54.34121,"North Yorkshire"
2022,-0.9806,51.88573,"Buckinghamshire"
2022,-0.30401,54.16144,"North Yorkshire"
2022,-2.57639,52.15371,"Herefordshire, County of"
2022,0.29332,52.17679,"Cambridgeshire"
2022,-3.51964,50.99243,"Devon"
2022,0.7094,51.55591,"Southend-on-Sea"
2022,-1.03263,52.25187,"Northamptonshire"
2022,-0.56932,51.26598,"Surrey"
2022,0.91428,52.68254,"Norfolk"
2022,-0.49916,51.89972,"Luton"
2022,-0.98054,52.47214,"Leicestershire"
2022,-1.21039,54.34311,"North Yorkshire"
2022,-0.93435,51.33296,"Hampshire"
2022,-3.49248,51.16238,"Somerset"
2022,-0.78106,52.32819,"Northamptonshire"
2022,0.21252,51.73337,"Essex"
2022,-0.27828,51.20878,"Surrey"
2022,-2.52339,52.1197,"Herefordshire, County of"
2022,-2.91491,55.20081,"Dumfries and Galloway"
2022,-1.15391,52.24581,"Northamptonshire"
2022,0.34916,52.56991,"Norfolk"
2022,-1.99958,52.1051,"Worcestershire"
2022,-1.52604,51.25645,"Hampshire"
2022,-1.56624,51.5209,"West Berkshire"
2022,-1.97558,50.63974,"Dorset"
2022,-0.58144,51.4366,"Surrey"
2022,-1.36408,53.41668,"Rotherham"
2022,-1.85074,54.41507,"North Yorkshire"
2022,-2.3854,51.02493,"Somerset"
2022,-1.33591,53.28053,"Derbyshire"
2022,-1.95293,54.61896,"County Durham"
2022,-2.42468,55.46837,"Scottish Borders"
2022,1.63174,52.52351,"Suffolk"
2022,-1.99476,55.67064,"Northumberland"
2022,-1.52367,52.63286,"Leicestershire"
2022,-3.85263,56.51759,"Perth and Kinross"
2022,-3.14542,51.78449,"Blaenau Gwent"
2022,-1.64805,54.05592,"North Yorkshire"
2022,-2.00849,52.73452,"Staffordshire"
2022,-0.65216,54.32036,"North Yorkshire"
2022,-0.04616,52.00906,"Hertfordshire"
2022,-1.72817,51.9796,"Gloucestershire"
2022,0.33687,52.13421,"Cambridgeshire"
2022,-1.6481,52.425,"Solihull"
2022,-1.57811,54.02143,"North Yorkshire"
2022,-0.95698,51.14143,"Hampshire"
2022,-0.85085,53.84981,"East Riding of Yorkshire"
2022,-1.88115,54.93844,"Northumberland"
2022,-1.66251,54.86077,"County Durham"
2022,1.05734,51.07035,"Kent"
2022,-4.5284,50.5578,"Cornwall"
2022,-0.45545,51.4357,"Surrey"
2022,-3.57686,55.1232,"Dumfries and Galloway"
2022,-1.99711,53.85345,"Bradford"
2022,-0.07231,51.84759,"Hertfordshire"
2022,-1.2905,51.90497,"Oxfordshire"
2022,-3.07655,53.40696,"Wirral"
2022,-2.59031,51.2604,"Somerset"
2022,-0.64472,54.41619,"North Yorkshire"
2022,-2.15287,52.97256,"Stoke-on-Trent"
2022,0.95502,52.73201,"Norfolk"
2022,-2.02212,53.24193,"Cheshire East"
2022,1.30299,52.53701,"Norfolk"
2022,-0.69221,53.35959,"Lincolnshire"
2022,-0.48885,54.06806,"East Riding of Yorkshire"
2022,1.09624,52.06573,"Suffolk"
2022,-0.225,53.21913,"Lincolnshire"
2022,0.04045,52.64584,"Cambridgeshire"
2022,-0.21379,52.73046,"Lincolnshire"
2022,-0.46619,52.72294,"Lincolnshire"
2022,-1.8359,51.66056,"Gloucestershire"
2022,-0.4138,53.94997,"East Riding of Yorkshire"
2022,-0.84867,53.76706,"East Riding of Yorkshire"
2022,-1.5884,52.97524,"Derbyshire"
2022,-0.72933,53.57647,"North Lincolnshire"
2022,-2.75797,51.13915,"Somerset"
2022,-2.72883,53.98099,"Lancashire"
2022,-1.00641,51.07089,"Hampshire"
2022,-0.31609,53.52182,"Lincolnshire"
2022,-0.00837,53.70394,"East Riding of Yorkshire"
2022,-0.55162,53.8528,"East Riding of Yorkshire"
2022,-2.00728,51.89445,"Gloucestershire"
2022,0.23992,51.28785,"Kent"
2022,-0.84843,53.12267,"Nottinghamshire"
2022,-0.13896,52.39043,"Cambridgeshire"
2022,-2.54541,51.24776,"Somerset"
2022,-0.8417,54.06135,"North Yorkshire"
2022,0.31914,52.61751,"Norfolk"
2022,-2.38496,51.66705,"Gloucestershire"
2022,-1.47043,54.8426,"Sunderland"
2022,-2.08025,54.66317,"County Durham"
2022,-0.31175,52.17489,"Bedford"
2022,-2.19777,55.04993,"Northumberland"
2022,-0.90656,52.53753,"Leicestershire"
2022,-0.92807,53.78354,"East Riding of Yorkshire"
2022,-2.8368,52.18636,"Herefordshire, County of"
2022,-2.03875,51.23704,"Wiltshire"
2022,-2.39989,51.54072,"South Gloucestershire"
2022,-2.0489,52.59437,"Walsall"
2022,-2.13732,51.77506,"Gloucestershire"
2022,-1.09217,53.44035,"Doncaster"
2022,-1.52284,54.83706,"County Durham"
2022,-2.34252,55.05541,"Northumberland"
2022,-1.43331,53.00183,"Derbyshire"
2022,-2.78126,52.57678,"Shropshire"
2022,-0.6325,51.64529,"Buckinghamshire"
2022,1.06412,51.97289,"Suffolk"
2022,-1.42574,54.43798,"North Yorkshire"
2022,-0.27815,52.34232,"Cambridgeshire"
2022,-3.11238,52.89006,"Shropshire"
2022,-2.49829,55.33877,"Northumberland"
2022,-1.69111,53.84792,"Leeds"
2022,-1.62078,53.60465,"Kirklees"
2022,-1.35828,51.3477,"Hampshire"
2022,-0.39689,53.33077,"Lincolnshire"
2022,-3.50351,55.84738,"West Lothian"
2022,-3.33613,52.93366,"Denbighshire"
2022,-2.29738,51.70247,"Gloucestershire"
2022,-0.29812,54.09939,"East Riding of Yorkshire"
2022,-2.56976,51.89223,"Herefordshire, County of"
2022,-0.55171,51.57406,"Buckinghamshire"
2022,0.00933,53.01268,"Lincolnshire"
2022,-0.40897,53.28836,"Lincolnshire"
2022,-1.78829,53.01812,"Staffordshire"
2022,-4.74832,51.91727,"Pembrokeshire"
2022,-2.21672,55.82596,"Scottish Borders"
2022,-0.49839,52.29262,"Bedford"
2022,-2.50147,53.43606,"Warrington"
2022,-0.84645,51.94779,"Buckinghamshire"
2022,-1.29936,53.85397,"North Yorkshire"
2022,-1.596,51.89411,"Oxfordshire"
2022,-0.46051,51.90165,"Luton"
2022,-0.39404,52.37402,"Cambridgeshire"
2022,-0.25277,51.65047,"Hertfordshire"
2022,-2.13723,55.61404,"Northumberland"
2022,-2.03432,53.88485,"North Yorkshire"
2022,-0.16989,51.98728,"Hertfordshire"
2022,-1.86565,52.14977,"Warwickshire"
2022,-1.91144,54.94902,"Northumberland"
2022,-1.97929,53.00812,"Staffordshire"
2022,-1.49768,53.51652,"Barnsley"
2022,-1.95663,53.30662,"Derbyshire"
2022,-1.04627,52.47703,"Leicestershire"
2022,-1.47422,52.76404,"Leicestershire"
2022,-1.48115,52.83647,"Derbyshire"
2022,-0.34234,53.40148,"Lincolnshire"
2022,-1.87808,53.96987,"North Yorkshire"
2022,-1.81963,51.05233,"Wiltshire"
2022,-0.78173,52.39812,"Northamptonshire"
2022,-1.78932,53.47476,"Derbyshire"
2022,-3.12033,50.84505,"Devon"
2022,-2.77507,54.28191,"Cumbria"
2022,-2.9828,52.02066,"Herefordshire, County of"
2022,-3.7996,51.06497,"Devon"
2022,-2.44951,51.68981,"Gloucestershire"
2022,-0.28787,51.27853,"Surrey"
2022,-1.01996,51.04908,"Hampshire"
2022,0.04221,51.63475,"Essex"
2022,-1.2306,52.62365,"Leicestershire"
2022,0.09909,51.69921,"Essex"
2022,-3.14289,51.10588,"Somerset"
2022,-1.2301,52.83585,"Nottinghamshire"
2022,-2.58288,52.02271,"Herefordshire, County of"
2022,-0.50044,51.89154,"Central Bedfordshire"
2022,-1.20859,52.88328,"Nottinghamshire"
2022,-2.15431,54.57653,"County Durham"
2022,-1.65271,54.11372,"North Yorkshire"
2022,-2.40717,55.65258,"Scottish Borders"
2022,-0.96693,52.10803,"Northamptonshire"
2022,-2.83511,54.8289,"Cumbria"
2022,-1.50867,51.47155,"West Berkshire"
2022,1.13333,52.85968,"Norfolk"
2022,-1.25054,50.99636,"Hampshire"
2022,-1.58507,53.97858,"North Yorkshire"
2022,-0.84919,52.04704,"Milton Keynes"
2022,-2.08061,54.60457,"County Durham"
2022,-0.46471,52.42753,"Northamptonshire"
2022,-0.25914,51.13772,"West Sussex"
2022,-1.71943,54.05352,"North Yorkshire"
2022,-2.46906,53.1972,"Cheshire West and Chester"
2022,-2.31201,53.19168,"Cheshire East"
2022,-2.88053,54.2456,"Cumbria"
2022,-1.73175,54.4297,"North Yorkshire"
2022,-2.77681,54.74411,"Cumbria"
2022,-1.50418,54.08011,"North Yorkshire"
2022,-0.69445,52.90275,"Lincolnshire"
2022,-1.46976,54.36169,"North Yorkshire"
2022,-2.00834,55.05973,"Northumberland"
2022,0.98639,52.62966,"Norfolk"
2022,-0.82322,52.4272,"Northamptonshire"
2022,-1.07572,52.4007,"Northamptonshire"
2022,-1.45099,53.17053,"Derbyshire"
2022,-1.18258,53.35026,"Rotherham"
2022,0.191,51.29979,"Kent"
2022,-2.00325,53.84871,"Bradford"
2022,-1.15996,52.09293,"Northamptonshire"
2022,-0.51367,52.41792,"Northamptonshire"
2022,-0.41884,51.92928,"Central Bedfordshire"
2022,-2.8642,54.31587,"Cumbria"
2022,-0.35742,53.13938,"Lincolnshire"
2022,-3.06862,55.14743,"Dumfries and Galloway"
2022,-0.81998,53.51588,"North Lincolnshire"
2022,-2.5034,54.55883,"Cumbria"
2022,-2.47096,52.35308,"Worcestershire"
2022,-1.32536,51.42784,"West Berkshire"
2022,-0.59422,54.46313,"North Yorkshire"
2022,-3.67089,50.62021,"Devon"
2022,-1.38104,52.83849,"Leicestershire"
2022,0.65917,51.66418,"Essex"
2022,-0.43105,52.66085,"Lincolnshire"
2022,-3.03233,54.40123,"Cumbria"
2022,-1.55584,52.7586,"Derbyshire"
2022,-2.54426,53.41505,"Warrington"
2022,0.20344,52.13491,"Cambridgeshire"
2022,-0.58877,51.31755,"Surrey"
2022,-2.09368,51.17438,"Wiltshire"
2022,0.02454,51.69031,"Essex"
2022,-0.10177,51.07498,"West Sussex"
2022,-1.26357,53.5368,"Doncaster"
2022,-0.72557,53.16987,"Nottinghamshire"
2022,-0.90835,51.12818,"Hampshire"
2022,-1.69824,52.22714,"Warwickshire"
2022,-2.47048,53.52446,"Wigan"
2022,0.67478,52.7499,"Norfolk"
2022,-2.14278,51.99891,"Gloucestershire"
2022,-2.50061,55.40816,"Scottish Borders"
2022,-0.14088,52.0278,"Hertfordshire"
2022,-3.31534,54.31376,"Cumbria"
2022,-2.04123,54.74674,"County Durham"
2022,-1.95803,54.17973,"North Yorkshire"
2022,-1.90396,54.87866,"Northumberland"
2022,-3.89594,50.35126,"Devon"
2022,-1.99751,51.62128,"Wiltshire"
2022,-1.18319,53.99436,"North Yorkshire"
2022,0.20766,50.84413,"East Sussex"
2022,-3.34601,54.51843,"Cumbria"
2022,-0.547,52.5051,"Northamptonshire"
2022,-2.13018,53.79401,"Lancashire"
2022,-2.75341,50.98941,"Somerset"
2022,-0.84864,51.74166,"Buckinghamshire"
2022,-1.26761,54.65219,"Hartlepool"
2022,-1.35633,53.73049,"Wakefield"
2022,-0.54449,53.01555,"Lincolnshire"
2022,-1.5207,53.3348,"Sheffield"
2022,-0.77546,52.93205,"Leicestershire"
2022,0.17221,52.38233,"Cambridgeshire"
2022,-3.73563,54.9601,"Dumfries and Galloway"
2022,-0.84939,51.37725,"Wokingham"
2022,-2.65395,54.83245,"Cumbria"
2022,0.63332,52.15759,"Suffolk"
2022,-2.71837,51.46796,"North Somerset"
2022,-1.16393,52.28949,"Northamptonshire"
2022,-0.81251,54.30074,"North Yorkshire"
2022,-0.99323,54.09022,"North Yorkshire"
2022,-1.66936,51.50305,"Wiltshire"
2022,1.51265,52.42599,"Suffolk"
2022,-3.10035,53.35565,"Wirral"
2022,-2.09808,52.14101,"Worcestershire"
2022,-3.16717,52.92575,"Wrexham"
2022,-0.49007,52.23735,"Bedford"
2022,-1.87457,54.55719,"County Durham"
2022,-1.53228,51.42715,"Wiltshire"
2022,-2.16817,54.53748,"County Durham"
2022,0.14362,52.08824,"Cambridgeshire"
2022,-1.71648,52.95291,"Derbyshire"
2022,-1.56999,51.9063,"Oxfordshire"
2022,-0.48905,53.4662,"Lincolnshire"
2022,-0.19799,52.35773,"Cambridgeshire"
2022,-0.28344,51.33325,"Surrey"
2022,-1.56714,54.28025,"North Yorkshire"
2022,-1.52303,51.39714,"West Berkshire"
2022,-3.01347,54.75942,"Cumbria"
2022,-2.21836,52.79545,"Staffordshire"
2022,-1.19421,53.66277,"North Yorkshire"
2022,-1.8195,53.51448,"Barnsley"
2022,-0.06154,52.96796,"Lincolnshire"
2022,-1.46367,53.55036,"Barnsley"
2022,-1.6286,52.72943,"Derbyshire"
2022,-0.58611,52.7773,"Lincolnshire"
2022,-3.02421,51.67419,"Torfaen"
2022,-2.73709,54.96317,"Cumbria"
2022,0.16305,50.83127,"East Sussex"
2022,-1.75823,55.27908,"Northumberland"
2022,-1.33416,53.27595,"Derbyshire"
2022,-1.14985,54.02458,"North Yorkshire"
2022,0.27508,53.07981,"Lincolnshire"
2022,1.24291,52.91724,"Norfolk"
2022,-0.9325,51.68195,"Oxfordshire"
2022,-0.74546,51.87082,"Buckinghamshire"
2022,-1.89283,54.92039,"Northumberland"
2022,-0.4074,52.66761,"Lincolnshire"
2022,-0.72814,52.93947,"Lincolnshire"
2022,-1.90681,53.44052,"Derbyshire"
2022,-2.59612,53.04341,"Cheshire East"
2022,-0.55581,53.49375,"North Lincolnshire"
2022,0.24843,51.0145,"East Sussex"
2022,-1.82772,52.99751,"Staffordshire"
2022,-1.09798,52.52017,"Leicestershire"
2022,-0.67543,54.19496,"North Yorkshire"
2022,-2.01961,51.68995,"Gloucestershire"
2022,-1.02792,54.24804,"North Yorkshire"
2022,-1.23359,52.3864,"Warwickshire"
2022,-1.94594,54.49992,"County Durham"
2022,-1.53294,51.24969,"Hampshire"
2022,-3.22861,54.43721,"Cumbria"
2022,0.85827,51.80725,"Essex"
2022,-3.15473,53.04217,"Denbighshire"
2022,-3.52591,51.95706,"Powys"
2022,-1.79096,52.83222,"Staffordshire"
2022,-0.49934,54.05608,"East Riding of Yorkshire"
2022,-1.16728,51.62074,"Oxfordshire"
2022,-0.50865,53.24953,"Lincolnshire"
2022,-1.04262,54.07261,"North Yorkshire"
2022,0.03383,53.36041,"Lincolnshire"
2022,-0.48929,51.08295,"West Sussex"
2022,-0.45276,51.88055,"Luton"
2022,-1.40594,52.61568,"Leicestershire"
2022,-1.4328,54.23261,"North Yorkshire"
2022,-1.25744,52.7833,"Leicestershire"
2022,-3.54758,51.55032,"Bridgend"
2022,-1.56815,52.23315,"Warwickshire"
2022,-2.60976,51.54668,"South Gloucestershire"
2022,-1.76423,51.91641,"Gloucestershire"
2022,-1.72384,52.08571,"Warwickshire"
2022,-0.70443,52.31359,"Northamptonshire"
2022,-1.36644,52.74853,"Leicestershire"
2022,-1.19689,54.70373,"Hartlepool"
2022,-1.42819,52.93639,"Derby"
2022,-2.38642,55.76399,"Scottish Borders"
2022,-2.07505,52.18125,"Worcestershire"
2022,-1.60766,51.80115,"Oxfordshire"
2022,-2.15126,54.91426,"Northumberland"
2022,1.21115,52.06899,"Suffolk"
2022,-2.17613,54.85982,"Northumberland"
2022,-1.28288,52.96716,"Nottinghamshire"
2022,-0.62563,52.4465,"Northamptonshire"
2022,-1.58164,54.05308,"North Yorkshire"
2022,-2.37261,54.12475,"North Yorkshire"
2022,-1.17098,51.31648,"Hampshire"
2022,-2.17256,51.17485,"Wiltshire"
2022,-1.00804,51.68247,"Oxfordshire"
2022,-1.67512,51.35972,"Wiltshire"
2022,-2.3566,55.9394,"Scottish Borders"
2022,-1.1208,51.27119,"Hampshire"
2022,-1.3799,52.61382,"Leicestershire"
2022,-0.41522,53.26487,"Lincolnshire"
2022,-0.9376,53.26799,"Nottinghamshire"
2022,-0.48452,53.64509,"North Lincolnshire"
2022,-0.36369,52.03347,"Central Bedfordshire"
2022,-2.12141,50.89946,"Dorset"
2022,-1.74667,53.15144,"Derbyshire"
2022,-2.77581,52.21835,"Herefordshire, County of"
2022,0.28105,51.32983,"Kent"
2022,-2.32489,54.96218,"Northumberland"
2022,-1.25719,54.44223,"North Yorkshire"
2022,-1.85171,52.96541,"Staffordshire"
2022,-2.87854,51.90728,"Monmouthshire"
2022,-2.0911,55.69528,"Northumberland"
2022,-2.12035,51.47065,"Wiltshire"
2022,-0.16083,51.57722,"Greater London"
2022,-0.62959,54.22473,"North Yorkshire"
2022,-1.89807,51.95643,"Gloucestershire"
2022,-3.27933,51.92151,"Powys"
2022,-1.1578,52.06515,"Northamptonshire"
2022,-2.04131,53.61785,"Rochdale"
2022,-2.62492,53.91645,"Lancashire"
2022,-1.53787,54.21294,"North Yorkshire"
2022,1.01927,52.49267,"Norfolk"
2022,-0.16095,51.15274,"West Sussex"
2022,0.90484,51.96886,"Essex"
2022,-2.71076,54.97415,"Cumbria"
2022,-1.54185,54.77984,"County Durham"
2022,-0.90841,54.54898,"Redcar and Cleveland"
2022,-3.40324,51.46473,"Vale of Glamorgan"
2022,-1.19013,53.38709,"Rotherham"
2022,-2.52036,54.59081,"Cumbria"
2022,1.13804,52.05826,"Suffolk"
2022,-2.42755,53.48896,"Salford"
2022,-1.059,53.35483,"Nottinghamshire"
2022,-3.55894,53.03708,"Conwy"
2022,-2.11448,52.45553,"Dudley"
2022,-3.01427,53.06571,"Wrexham"
2022,-2.44752,51.32879,"Bath and North East Somerset"
2022,-1.2086,52.87435,"Nottinghamshire"
2022,-2.26678,53.41131,"Manchester"
2022,0.3503,51.44453,"Kent"
2022,-0.45011,51.16299,"Surrey"
2022,0.04967,51.60578,"Greater London"
2022,-1.34908,54.56685,"Stockton-on-Tees"
2022,-0.32679,51.61731,"Greater London"
2022,-2.52471,51.21507,"Somerset"
2022,-1.13319,52.45676,"Leicestershire"
2022,-1.27364,53.05353,"Nottinghamshire"
2022,-0.51194,53.44067,"Lincolnshire"
2022,-2.55387,51.80999,"Gloucestershire"
2022,-0.79283,53.33627,"Nottinghamshire"
2022,0.02467,52.72247,"Lincolnshire"
2022,-1.71391,53.54212,"Barnsley"
2022,-4.28468,50.89504,"Devon"
2022,-2.25873,52.32632,"Worcestershire"
2022,-1.41328,53.97373,"North Yorkshire"
2022,-3.83845,50.79146,"Devon"
2022,-2.99256,54.37428,"Cumbria"
2022,-1.80303,54.51641,"County Durham"
2022,-0.56681,50.95208,"West Sussex"
2022,-0.22474,53.03329,"Lincolnshire"
2022,-1.61936,50.80865,"Hampshire"
2022,-1.43958,51.83586,"Oxfordshire"
2022,-3.9689,50.96008,"Devon"
2022,-0.74215,53.04655,"Lincolnshire"
2022,-0.00275,52.34792,"Cambridgeshire"
2022,-0.44714,53.08832,"Lincolnshire"
2022,-1.62979,52.222,"Warwickshire"
2022,-1.00559,52.02132,"Buckinghamshire"
2022,-1.32174,54.06959,"North Yorkshire"
2022,-2.78729,54.84396,"Cumbria"
2022,-1.96028,53.6136,"Kirklees"
2022,-0.2285,53.22212,"Lincolnshire"
2022,-2.21233,53.41932,"Manchester"
2022,0.64255,51.44928,"Medway"
2022,-2.30769,55.47032,"Scottish Borders"
2022,-1.82903,52.1057,"Worcestershire"
2022,-1.45668,51.89733,"Oxfordshire"
2022,0.00093,52.71124,"Lincolnshire"
2022,-2.66349,53.4139,"Warrington"
2022,-0.9387,52.47548,"Leicestershire"
2022,-0.25319,51.74903,"Hertfordshire"
2022,-0.53462,52.11407,"Bedford"
2022,-1.62373,50.92891,"Hampshire"
2022,-0.3407,51.21143,"Surrey"
2022,-1.56892,54.83504,"County Durham"
2022,-0.88616,53.47597,"North Lincolnshire"
2022,-0.53355,51.62926,"Hertfordshire"
2022,-0.51845,52.8391,"Lincolnshire"
2022,-3.13618,51.51233,"Cardiff"
2022,-3.14692,53.37685,"Wirral"
2022,-1.07443,52.38416,"Northamptonshire"
2022,-2.8451,54.42065,"Cumbria"
2022,0.13049,51.28839,"Kent"
2022,-3.70218,51.50969,"Bridgend"
2022,-3.20028,53.28581,"Flintshire"
2022,-1.54029,54.4488,"North Yorkshire"
2022,-0.12782,52.34781,"Cambridgeshire"
2022,-1.6657,51.01924,"Wiltshire"
2022,-2.66686,54.2474,"Cumbria"
2022,-2.83749,51.14703,"Somerset"
2022,-1.39092,51.03328,"Hampshire"
2022,-1.55035,53.75296,"Leeds"
2022,-2.37528,53.18179,"Cheshire West and Chester"
2022,-2.31569,53.0528,"Staffordshire"
2022,-2.76955,53.79165,"Lancashire"
2022,1.02717,52.87442,"Norfolk"
2022,-1.03982,53.24689,"Nottinghamshire"
2022,-1.31463,52.28298,"Warwickshire"
2022,-0.77664,52.14946,"Milton Keynes"
2022,-0.88847,52.6827,"Leicestershire"
2022,-0.24391,53.26571,"Lincolnshire"
2022,-0.93203,54.40832,"North Yorkshire"
2022,-1.7877,54.22708,"North Yorkshire"
2022,-0.9528,53.82339,"North Yorkshire"
2022,-0.03622,53.21821,"Lincolnshire"
2022,-1.38193,52.93811,"Derbyshire"
2022,-1.19008,51.33936,"Hampshire"
2022,-1.94857,53.55273,"Oldham"
2022,-0.3028,52.0147,"Central Bedfordshire"
2022,-2.19641,54.90621,"Northumberland"
2022,-0.57162,52.26641,"Northamptonshire"
2022,-1.09585,51.52283,"Oxfordshire"
2022,-2.15259,52.64604,"Staffordshire"
2022,-1.4126,52.2432,"Warwickshire"
2022,-2.40818,55.26577,"Northumberland"
2022,-1.96021,53.23803,"Derbyshire"
2022,-0.96032,52.69959,"Leicestershire"
2022,0.64184,52.57627,"Norfolk"
2022,-0.06868,52.75507,"Lincolnshire"
2022,0.10071,52.84195,"Lincolnshire"
2022,-0.97147,51.02889,"Hampshire"
2022,-1.27462,51.2001,"Hampshire"
2022,0.93285,51.2428,"Kent"
2022,-1.81806,52.21136,"Warwickshire"
2022,-1.91409,55.53283,"Northumberland"
2022,-2.91188,50.89381,"Somerset"
2022,-3.06492,51.03794,"Somerset"
2022,-2.1371,50.66298,"Dorset"
2022,-2.18481,51.21676,"Wiltshire"
2022,-0.55746,52.17823,"Bedford"
2022,-1.34924,52.06059,"Oxfordshire"
2022,-1.896,53.55106,"Kirklees"
2022,0.03372,53.44938,"Lincolnshire"
2022,-1.01932,53.86344,"North Yorkshire"
2022,-1.30873,54.72731,"County Durham"
2022,-0.44964,51.52904,"Greater London"
2022,-0.48156,51.94642,"Central Bedfordshire"
2022,-0.21011,53.00629,"Lincolnshire"
2022,-2.28027,51.05493,"Dorset"
2022,-2.14627,53.86651,"Lancashire"
2022,-3.63265,51.53059,"Bridgend"
2022,-1.91757,52.56383,"Walsall"
2022,-2.01576,51.33899,"Wiltshire"
2022,-1.63565,53.87652,"Leeds"
2022,-2.25622,53.60691,"Rochdale"
2022,-2.7846,54.73122,"Cumbria"
2022,-1.09591,52.54149,"Leicestershire"
2022,-0.99293,51.12918,"Hampshire"
2022,-0.92966,52.56724,"Leicestershire"
2022,-2.40761,55.36131,"Scottish Borders"
2022,-2.95879,54.98635,"Cumbria"
2022,-1.30096,53.44686,"Rotherham"
2022,-2.81073,53.7284,"Lancashire"
2022,-0.9256,53.34578,"Nottinghamshire"
2022,-1.7079,54.85257,"County Durham"
2022,-1.53155,54.1294,"North Yorkshire"
2022,-3.30347,55.08774,"Dumfries and Galloway"
2022,0.42233,52.63865,"Norfolk"
2022,-0.38537,53.14085,"Lincolnshire"
2022,-1.65798,53.91703,"North Yorkshire"
2022,-3.07228,55.28925,"Dumfries and Galloway"
2022,-1.36928,53.13624,"Derbyshire"
2022,-0.72241,52.01813,"Milton Keynes"
2022,-2.95766,52.39833,"Shropshire"
2022,-2.40804,55.51178,"Scottish Borders"
2022,-0.71442,51.0551,"West Sussex"
2022,-0.83223,51.8535,"Buckinghamshire"
2022,-0.08001,52.13705,"Cambridgeshire"
2022,-1.38659,53.43514,"Rotherham"
2022,-1.84867,50.87966,"Dorset"
2022,-2.90818,53.65858,"Lancashire"
2022,-2.05247,54.70438,"County Durham"
2022,-0.17918,51.51544,"Greater London"
2022,-1.47386,51.87394,"Oxfordshire"
2022,-1.75753,53.09677,"Derbyshire"
2022,-1.9975,50.88071,"Dorset"
2022,-3.48768,54.47963,"Cumbria"
2022,-3.32211,55.16717,"Dumfries and Galloway"
2022,-0.71769,54.38632,"North Yorkshire"
2022,-2.17622,51.18662,"Wiltshire"
2022,-1.14857,53.56781,"Doncaster"
2022,1.24968,52.58638,"Norfolk"
2022,-0.12207,51.90227,"Hertfordshire"
2022,-0.54609,52.26909,"Northamptonshire"
2022,-1.23723,54.41177,"North Yorkshire"
2022,-0.05257,52.15322,"Cambridgeshire"
2022,0.59788,52.04673,"Essex"
